customer_idx,risk_segment,y_true,p_churn_original,monthly_charges,tenure,is_senior_alone,has_support,internet_fiber,contract_m2m,payment_echeck,discount_id,discount_label,p_churn_after,retention_lift,cost_annual,revenue_saved,roi
152,Medium Risk,0,0.5535672903060913,75.6,18.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09219405055046082,0.4613732397556305,272.15999999999997,837.1156062126158,2.0758215983708697
153,Low Risk,0,0.11411843448877335,103.15,67.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.11411843448877335,0.0,0.0,0.0,0.0
154,Low Risk,0,0.34398049116134644,89.8,55.0,0,1,1,1,0,contract_1y,Jahresvertrag 1J (-10%),0.1560315638780594,0.18794892728328705,215.52,405.0675280809403,0.8794892728328706
155,High Risk,0,0.8397986888885498,102.6,38.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5800914168357849,0.2597072720527649,369.35999999999996,639.5031867027283,0.7313818136850995
156,Medium Risk,0,0.6151757836341858,100.55,29.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.15362970530986786,0.46154607832431793,361.98,1113.8029962122441,2.076973855495453
157,Medium Risk,1,0.6457488536834717,31.05,13.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.18917548656463623,0.45657336711883545,111.78,340.2384731769562,2.043822447458903
158,Medium Risk,1,0.6399111747741699,30.5,6.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1505802720785141,0.4893309026956558,109.80000000000001,358.19022077322006,2.2622060179710384
159,Low Risk,0,0.23627826571464539,72.45,31.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.036281175911426544,0.19999708980321884,260.82,347.7549397498369,0.333313932021459
160,Medium Risk,1,0.45042455196380615,19.3,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07361218333244324,0.3768123686313629,69.48,174.5394891500473,1.5120824575424192
161,Low Risk,0,0.028717176988720894,24.65,18.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.028717176988720894,0.0,0.0,0.0,0.0
162,High Risk,0,0.8883100748062134,85.2,8.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.42650163173675537,0.461808443069458,306.71999999999997,944.3059043884277,2.0787229537963867
163,High Risk,0,0.8042011857032776,95.4,21.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.2885628938674927,0.5156382918357849,343.44,1180.6054329872131,2.437588612238566
164,Medium Risk,0,0.6986342072486877,84.6,12.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.16596482694149017,0.5326693803071976,304.56,1081.5319097757338,2.551129202047983
165,Medium Risk,1,0.6020370721817017,87.55,36.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.13813234865665436,0.4639047235250473,315.17999999999995,974.7566050708293,2.092698156833649
166,Low Risk,1,0.3597352206707001,61.65,12.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0596856027841568,0.3000496178865433,221.93999999999997,443.9534146249294,1.0003307859102886
167,Low Risk,0,0.33866339921951294,34.95,19.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.05191775783896446,0.2867456413805485,125.82000000000002,240.52224399000409,0.9116376092036563
168,High Risk,1,0.8812487125396729,85.65,4.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3567690849304199,0.5244796276092529,308.34000000000003,1078.1203225135805,2.496530850728353
169,Low Risk,0,0.18682444095611572,90.6,37.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.18682444095611572,0.0,0.0,0.0,0.0
170,Medium Risk,0,0.6919667720794678,43.75,9.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.21463130414485931,0.47733546793460846,157.5,501.2022413313389,2.18223645289739
171,Low Risk,0,0.16585728526115417,20.45,22.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.16585728526115417,0.0,0.0,0.0,0.0
172,Low Risk,0,0.31841880083084106,45.55,46.0,0,1,0,1,1,contract_1y,Jahresvertrag 1J (-10%),0.1679728776216507,0.15044592320919037,109.32,164.4674832522869,0.5044592320919038
173,Medium Risk,1,0.5858008861541748,96.05,46.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.18752317130565643,0.39827771484851837,345.78,918.1097882688046,1.6551847656567893
174,Medium Risk,0,0.6546617150306702,103.95,50.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.5823637247085571,0.07229799032211304,120.0,180.3690262556076,0.5030752187967299
175,Medium Risk,1,0.5082682371139526,91.85,17.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.0999026671051979,0.40836557000875473,330.65999999999997,900.2010625272989,1.7224371333916983
176,Low Risk,0,0.012382589280605316,24.65,67.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.012382589280605316,0.0,0.0,0.0,0.0
177,Low Risk,0,0.04917096719145775,54.65,45.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.04917096719145775,0.0,0.0,0.0,0.0
178,Low Risk,0,0.02072232775390148,111.6,72.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.02072232775390148,0.0,0.0,0.0,0.0
179,Medium Risk,1,0.6239495277404785,70.75,2.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1502707600593567,0.4736787676811218,254.7,804.3065475225449,2.1578584512074785
180,Low Risk,0,0.02169475145637989,19.8,32.0,1,0,0,0,0,none,Kein pos. ROI verfuegbar,0.02169475145637989,0.0,0.0,0.0,0.0
181,Low Risk,0,0.00803178921341896,24.35,71.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.00803178921341896,0.0,0.0,0.0,0.0
182,Medium Risk,1,0.5650713443756104,39.3,40.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1778583973646164,0.38721294701099396,141.48,365.21925162076946,1.5814196467399595
183,Low Risk,0,0.04449790343642235,79.15,43.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.04449790343642235,0.0,0.0,0.0,0.0
184,Medium Risk,0,0.6644746661186218,59.55,1.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1303330808877945,0.5341415852308273,214.38,763.3951536118984,2.560943901538849
185,Medium Risk,0,0.6613163948059082,70.2,11.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.15910153090953827,0.5022148638963699,252.71999999999997,846.1316026926041,2.348099092642467
186,Medium Risk,1,0.652165412902832,79.6,34.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.149545818567276,0.502619594335556,286.56,960.2044730186462,2.3507972955703735
187,Low Risk,0,0.026829585433006287,24.95,34.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.026829585433006287,0.0,0.0,0.0,0.0
188,High Risk,1,0.8956612348556519,90.1,6.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3790329396724701,0.5166282951831818,324.35999999999996,1117.1570255041122,2.4441886345545454
189,High Risk,1,0.934901773929596,69.95,1.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.509920060634613,0.4249817132949829,251.82,713.4593002796173,1.8332114219665527
190,Low Risk,0,0.025615716353058815,19.75,24.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.025615716353058815,0.0,0.0,0.0,0.0
191,High Risk,1,0.9270514845848083,90.85,1.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.3823831379413605,0.5446683466434479,327.06,1187.5948630213736,2.631122310956319
192,High Risk,0,0.8282583355903625,70.15,3.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.26067885756492615,0.5675794780254364,252.54000000000002,955.5768092036249,2.783863186836243
193,High Risk,1,0.8435145616531372,89.45,3.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2795747220516205,0.5639398396015167,322.02,1210.6660476565362,2.7595989306767787
194,High Risk,1,0.8160136938095093,45.4,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.2641245722770691,0.5518891215324402,163.44,601.3383868217468,2.6792608102162676
195,Low Risk,0,0.0446598120033741,59.9,58.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.0446598120033741,0.0,0.0,0.0,0.0
196,High Risk,0,0.7623557448387146,25.35,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.2301153838634491,0.5322403609752655,91.26,323.81503561735155,2.548269073168437
197,Low Risk,0,0.014848274178802967,19.15,6.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.014848274178802967,0.0,0.0,0.0,0.0
198,High Risk,1,0.8655337691307068,24.8,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3956187069416046,0.4699150621891022,89.28,279.6934450149536,2.132767081260681
199,Medium Risk,0,0.40507858991622925,55.0,20.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0660105049610138,0.33906808495521545,198.0,447.5698721408844,1.2604538997014363
200,Low Risk,0,0.039445601403713226,19.5,20.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.039445601403713226,0.0,0.0,0.0,0.0
201,High Risk,0,0.7567562460899353,84.9,40.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.27646028995513916,0.48029595613479614,305.64000000000004,978.6510402202607,2.2019730408986407
202,High Risk,1,0.8323007822036743,74.35,4.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2705761790275574,0.5617246031761169,267.65999999999997,1002.3413819074631,2.74483068784078
203,Low Risk,0,0.016878405585885048,24.85,71.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.016878405585885048,0.0,0.0,0.0,0.0
204,Medium Risk,0,0.6414511203765869,44.8,4.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.189540296792984,0.4519108235836029,161.28,485.8945175170898,2.0127388238906856
205,High Risk,1,0.9414122104644775,69.25,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5115126371383667,0.42989957332611084,249.29999999999998,714.4930908679962,1.865997155507406
206,High Risk,1,0.8423993587493896,106.7,12.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.41124212741851807,0.4311572313308716,384.12,1104.107437992096,1.8743815422058108
207,Low Risk,0,0.22151686251163483,54.65,28.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.04003594070672989,0.18148092180490494,196.74,238.0303770393133,0.20987281203269942
208,Low Risk,0,0.12452701479196548,50.05,41.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.12452701479196548,0.0,0.0,0.0,0.0
209,High Risk,0,0.8321097493171692,75.1,14.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.32379722595214844,0.5083125233650208,270.35999999999996,916.1824921131133,2.3887501557668056
210,Medium Risk,1,0.4125320315361023,56.5,4.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07089711725711823,0.34163491427898407,203.39999999999998,463.2569437623024,1.2775660951932273
211,Medium Risk,0,0.444735586643219,19.4,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0814664289355278,0.3632691577076912,69.83999999999999,169.138119828701,1.4217943847179415
212,Low Risk,0,0.10922360420227051,36.1,63.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.10922360420227051,0.0,0.0,0.0,0.0
213,Low Risk,0,0.1608601063489914,60.3,41.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.1608601063489914,0.0,0.0,0.0,0.0
214,Medium Risk,0,0.472040593624115,104.05,62.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.472040593624115,0.0,0.0,0.0,0.0
215,Low Risk,0,0.02417706325650215,19.1,61.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.02417706325650215,0.0,0.0,0.0,0.0
216,Low Risk,0,0.22172394394874573,62.1,17.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.22172394394874573,0.0,0.0,0.0,0.0
217,Low Risk,0,0.027446676045656204,60.05,64.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.027446676045656204,0.0,0.0,0.0,0.0
218,High Risk,1,0.8284339904785156,96.55,37.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4094299077987671,0.41900408267974854,347.5799999999999,970.9162603855134,1.7933605511983244
219,Low Risk,0,0.04263705015182495,24.05,54.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.04263705015182495,0.0,0.0,0.0,0.0
220,Medium Risk,0,0.507219672203064,88.8,19.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07608744502067566,0.4311322271823883,319.67999999999995,918.8290025711059,1.8742148478825889
221,Low Risk,0,0.2427537739276886,59.65,42.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.047171700745821,0.1955820731818676,214.74,279.9952959671616,0.3038804878791171
222,Low Risk,0,0.11846315115690231,54.95,35.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.11846315115690231,0.0,0.0,0.0,0.0
223,Medium Risk,0,0.4701164662837982,108.4,72.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.3585846424102783,0.1115318238735199,120.0,290.1611929893494,1.4180099415779115
224,Low Risk,0,0.05495358258485794,19.7,6.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.05495358258485794,0.0,0.0,0.0,0.0
225,Low Risk,0,0.10146895051002502,20.4,14.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.10146895051002502,0.0,0.0,0.0,0.0
226,Low Risk,0,0.024354873225092888,20.0,36.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.024354873225092888,0.0,0.0,0.0,0.0
227,Low Risk,0,0.12479268014431,40.3,47.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.12479268014431,0.0,0.0,0.0,0.0
228,Low Risk,0,0.3037501573562622,19.85,9.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.05984591692686081,0.2439042404294014,71.46000000000001,116.19598014056683,0.6260282695293425
229,Low Risk,0,0.029110459610819817,20.45,5.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.029110459610819817,0.0,0.0,0.0,0.0
230,High Risk,1,0.8506290912628174,53.5,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.3044583797454834,0.546170711517334,192.60000000000002,701.2831935882568,2.641138076782226
231,Low Risk,0,0.30681541562080383,75.9,21.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.30681541562080383,0.0,0.0,0.0,0.0
232,High Risk,1,0.7264106869697571,94.4,4.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14733707904815674,0.5790736079216003,339.84000000000003,1311.949166107178,2.860490719477336
233,Low Risk,0,0.059504296630620956,99.15,72.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.059504296630620956,0.0,0.0,0.0,0.0
234,High Risk,1,0.7905043959617615,85.0,30.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.27990221977233887,0.5106021761894226,306.0,1041.6284394264221,2.404014507929484
235,Medium Risk,0,0.6497345566749573,53.8,5.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.17949382960796356,0.4702407270669937,193.67999999999995,607.1748267889022,2.134938180446625
236,High Risk,1,0.7550753951072693,74.4,3.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.18204641342163086,0.5730289816856384,267.84000000000003,1023.2005496978761,2.8201932112375894
237,Medium Risk,0,0.4804857075214386,29.15,13.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.12530845403671265,0.35517725348472595,104.94,248.48200653791426,1.3678483565648396
238,Low Risk,0,0.26815614104270935,81.75,25.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.048104796558618546,0.2200513444840908,294.29999999999995,431.74073787778616,0.46700896322727226
239,Medium Risk,0,0.6034064888954163,104.35,31.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.20987866818904877,0.3935278207063675,375.65999999999997,985.5510741770267,1.623518804709117
240,Low Risk,0,0.02753867208957672,19.95,51.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.02753867208957672,0.0,0.0,0.0,0.0
241,Medium Risk,1,0.5796655416488647,99.15,61.0,0,0,1,1,1,support_bundle,Support-Paket (-8%),0.362199991941452,0.21746554970741272,190.368,517.4810220837594,1.7183193713426594
242,Low Risk,0,0.057817455381155014,80.3,56.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.057817455381155014,0.0,0.0,0.0,0.0
243,High Risk,0,0.826603889465332,85.95,6.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.21624724566936493,0.6103566437959671,309.42,1259.043684822321,3.0690442919731136
244,Medium Risk,1,0.5958824753761292,88.3,27.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14839664101600647,0.4474858343601227,317.88,948.3119801759719,1.9832388957341511
245,Low Risk,0,0.3601864278316498,50.1,19.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0661633163690567,0.2940231114625931,180.35999999999999,353.53338922262196,0.9601540764172876
246,Low Risk,0,0.09941882640123367,68.7,59.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.09941882640123367,0.0,0.0,0.0,0.0
247,Medium Risk,1,0.46386265754699707,49.55,18.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.08482722193002701,0.37903543561697006,178.38,450.7489400357008,1.526902904113134
248,High Risk,0,0.7846505641937256,88.75,22.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.25452667474746704,0.5301238894462585,319.5,1129.1638845205307,2.534159262975057
249,Medium Risk,1,0.47906559705734253,50.05,4.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09245608001947403,0.3866095170378685,180.17999999999998,464.3953518658876,1.577396780252457
250,Medium Risk,0,0.500304639339447,64.5,3.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.08152927458286285,0.41877536475658417,232.2,648.2642646431923,1.7918357650438945
251,Low Risk,0,0.22377823293209076,99.25,58.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.22377823293209076,0.0,0.0,0.0,0.0
252,High Risk,0,0.7491726875305176,78.95,6.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.18249742686748505,0.5666752606630325,284.21999999999997,1073.736283904314,2.7778350710868835
253,Medium Risk,0,0.6939006447792053,53.95,41.0,0,0,0,1,1,support_bundle,Support-Paket (-8%),0.4668790400028229,0.22702160477638245,103.58400000000002,293.94757386446,1.8377700597047806
254,Medium Risk,0,0.46544215083122253,59.15,6.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0777953639626503,0.38764678686857224,212.93999999999997,550.3033786386252,1.584311912457149
255,Low Risk,0,0.01016121357679367,91.15,72.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.01016121357679367,0.0,0.0,0.0,0.0
256,Low Risk,0,0.032345905900001526,20.45,51.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.032345905900001526,0.0,0.0,0.0,0.0
257,Low Risk,0,0.3366336524486542,89.2,35.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.27475669980049133,0.06187695264816284,120.0,132.46618022918702,0.10388483524322514
258,Low Risk,0,0.014258397743105888,24.65,63.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.014258397743105888,0.0,0.0,0.0,0.0
259,Low Risk,0,0.13405218720436096,59.9,28.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.13405218720436096,0.0,0.0,0.0,0.0
260,Low Risk,0,0.005682212300598621,63.8,72.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.005682212300598621,0.0,0.0,0.0,0.0
261,Low Risk,0,0.2676374018192291,81.05,64.0,0,1,1,1,1,contract_1y,Jahresvertrag 1J (-10%),0.10952484607696533,0.1581125557422638,194.52,307.5605434298515,0.5811255574226378
262,Low Risk,0,0.025747649371623993,20.5,58.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.025747649371623993,0.0,0.0,0.0,0.0
263,Low Risk,0,0.14560745656490326,54.1,36.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.14560745656490326,0.0,0.0,0.0,0.0
264,Low Risk,0,0.09126299619674683,81.5,69.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.09126299619674683,0.0,0.0,0.0,0.0
265,Low Risk,0,0.03907408192753792,19.75,24.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.03907408192753792,0.0,0.0,0.0,0.0
266,High Risk,1,0.902925431728363,95.15,11.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.4506858289241791,0.45223960280418396,342.54,1032.7343569636346,2.0149306853612265
267,Medium Risk,0,0.613436758518219,49.15,13.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.19487729668617249,0.4185594618320465,176.94,493.73274117708206,1.7903964122136433
268,Medium Risk,0,0.5077374577522278,75.3,23.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07675717771053314,0.43098028004169464,271.08,778.8675620913505,1.8732018669446309
269,Low Risk,0,0.1870952546596527,19.9,8.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.1870952546596527,0.0,0.0,0.0,0.0
270,Medium Risk,0,0.6056753396987915,20.3,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.12408607453107834,0.48158926516771317,73.08,234.63028998970987,2.210595101118088
271,Low Risk,0,0.06961363554000854,25.9,45.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.06961363554000854,0.0,0.0,0.0,0.0
272,Low Risk,0,0.1572788804769516,59.45,55.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.1572788804769516,0.0,0.0,0.0,0.0
273,Medium Risk,0,0.6701637506484985,78.3,13.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.13366574048995972,0.5364980101585388,281.88,1008.187060689926,2.5766534010569253
274,High Risk,0,0.7165446281433105,100.85,34.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.26390406489372253,0.452640563249588,363.05999999999995,1095.5712192893027,2.0176037549972534
275,Medium Risk,0,0.5733710527420044,105.2,69.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.5733710527420044,0.0,0.0,0.0,0.0
276,High Risk,1,0.8392672538757324,80.65,8.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.2693181335926056,0.5699491202831268,290.34000000000003,1103.1935172200203,2.7996608018875118
277,High Risk,1,0.8142204284667969,45.85,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.26181820034980774,0.5524022281169891,165.06,607.8634118199349,2.6826815207799277
278,Medium Risk,0,0.6843587160110474,51.55,2.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.17687837779521942,0.5074803382158279,185.57999999999998,627.8546744406223,2.3832022547721863
279,Low Risk,1,0.2824137508869171,30.3,46.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07400975376367569,0.20840399712324142,109.08,151.55138670802117,0.38935998082160955
280,Low Risk,0,0.04985873028635979,68.8,63.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.04985873028635979,0.0,0.0,0.0,0.0
281,Low Risk,0,0.2525370717048645,55.15,24.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.049870289862155914,0.2026667818427086,198.53999999999996,268.2497524470091,0.35111187895139084
282,Low Risk,0,0.12195014208555222,105.55,71.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.12195014208555222,0.0,0.0,0.0,0.0
283,Medium Risk,0,0.4508001506328583,66.05,26.0,1,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.11938906461000443,0.33141108602285385,237.77999999999997,525.352853563428,1.2094072401523595
284,Low Risk,1,0.2894758880138397,100.45,49.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.18874621391296387,0.10072967410087585,192.86399999999998,242.83909832239152,0.2591209262609484
285,Medium Risk,0,0.4109450876712799,103.9,65.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.4109450876712799,0.0,0.0,0.0,0.0
286,Low Risk,0,0.2245742380619049,94.45,53.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.2245742380619049,0.0,0.0,0.0,0.0
287,Medium Risk,0,0.5695444941520691,70.4,33.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10551782697439194,0.46402666717767715,253.44,784.0194568634033,2.0935111145178475
288,High Risk,1,0.9487691521644592,95.65,1.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.5466458201408386,0.4021233320236206,344.34000000000003,923.1143209934235,1.6808222134908037
289,Medium Risk,0,0.6297237277030945,70.55,35.0,1,0,1,1,1,contract_1y,Jahresvertrag 1J (-10%),0.3194287419319153,0.3102949857711792,169.32,525.3914699077607,2.1029498577117924
