SeniorCitizen,tenure,MonthlyCharges,TotalCharges,ServiceCount,AvgMonthlySpend,SeniorAlone,HasSupport,HasStreaming,HighSpender,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_49-72
0,19,86.85,1564.4,1,82.33684210526316,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0,40,106.0,4178.65,4,104.46624999999999,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0
0,15,20.05,284.3,0,18.953333333333333,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,25,88.95,2291.2,2,91.648,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
0,15,95.7,1451.1,3,96.74,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
0,65,20.4,1414.45,0,21.76076923076923,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
0,8,54.65,482.25,2,60.28125,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5,78.95,378.4,1,75.67999999999999,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,66,50.55,3364.55,3,50.97803030303031,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
0,55,90.4,5099.15,2,92.71181818181817,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1,54,115.6,6431.05,6,119.09351851851852,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
0,65,90.45,5957.9,6,91.66,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1
0,1,24.8,24.8,0,24.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,25.05,852.7,0,25.079411764705885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,69.6,69.6,0,69.6,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,4,78.9,299.75,1,74.9375,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,58,25.3,1474.35,0,25.419827586206896,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
0,6,50.8,288.05,1,48.00833333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,101.45,101.45,3,101.45,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,67,20.85,1327.4,0,19.811940298507466,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,12,76.6,893.0,0,74.41666666666667,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,10,24.8,223.9,0,22.39,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,39,99.95,3767.4,3,96.60000000000001,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0
0,64,24.8,1514.85,0,23.66953125,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
0,19,84.75,1651.95,2,86.94473684210527,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0,7,34.65,246.6,2,35.22857142857143,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,71,24.75,1836.9,0,25.871830985915494,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,42.9,42.9,0,42.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1,25.4,25.4,0,25.4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,60,105.9,6396.45,4,106.6075,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1
0,5,44.8,220.45,0,44.089999999999996,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,37,45.4,1593.1,3,43.056756756756755,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0
0,1,21.1,21.1,0,21.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,70.25,229.7,0,76.56666666666666,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,31,84.85,2633.4,1,84.9483870967742,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
0,4,94.9,360.55,4,90.1375,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
0,25,76.15,1992.95,4,79.718,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0
0,21,65.35,1424.4,3,67.82857142857144,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,41,104.45,4162.05,5,101.51341463414634,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
0,13,72.8,930.05,4,71.54230769230769,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0
0,66,61.15,4017.45,3,60.87045454545454,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1
0,1,85.0,85.0,1,85.0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,4,80.6,319.15,2,79.7875,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
0,21,104.4,2200.25,4,104.77380952380952,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0
0,53,64.15,3491.55,3,65.87830188679246,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,45.55,84.4,0,42.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,39,54.85,2191.7,4,56.197435897435895,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
0,4,29.05,129.6,1,32.4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,13,93.8,1261.0,3,97.0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,2,69.0,147.8,3,73.9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
0,6,19.55,124.45,0,20.741666666666667,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,26,44.45,1183.8,3,45.53076923076923,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
0,52,101.25,5301.1,3,101.94423076923077,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
0,28,25.55,672.2,0,24.00714285714286,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,72,80.45,5886.85,5,81.76180555555555,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1
1,45,97.05,4385.05,4,97.44555555555556,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
0,38,19.6,763.1,0,20.08157894736842,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,26,82.0,2083.1,4,80.11923076923077,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0
0,54,94.1,5060.9,3,93.72037037037036,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1
1,69,105.4,6998.95,4,101.4340579710145,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1
0,11,54.6,617.85,2,56.16818181818182,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,30,19.8,576.65,0,19.221666666666668,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,18.85,18.85,0,18.85,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,52,111.25,5916.45,5,113.77788461538461,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
0,13,79.25,1111.65,2,85.51153846153846,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
0,66,79.85,5234.95,4,79.31742424242424,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1
1,4,99.6,347.65,3,86.9125,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0
0,19,89.35,1686.85,2,88.78157894736842,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
0,9,19.75,210.65,0,23.405555555555555,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,16,20.15,341.35,0,21.334375,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,39,50.75,2011.4,3,51.57435897435898,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0
0,12,94.2,1046.1,2,87.175,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
0,66,19.35,1240.8,0,18.8,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,70,115.55,8127.6,6,116.10857142857144,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
0,30,83.55,2570.2,2,85.67333333333333,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,1,20.25,20.25,0,20.25,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,72,97.7,6869.7,3,95.4125,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1
0,1,74.6,74.6,0,74.6,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,23,54.15,1312.45,2,57.06304347826087,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
0,48,29.5,1423.05,1,29.646874999999998,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
0,39,81.9,3219.75,2,82.5576923076923,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
0,72,19.3,1414.8,0,19.65,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,29,89.65,2623.65,3,90.47068965517242,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
0,19,20.2,382.2,0,20.11578947368421,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,21,43.55,1011.5,3,48.166666666666664,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
1,41,94.55,3851.45,3,93.93780487804878,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
0,31,84.75,2613.4,2,84.30322580645162,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
0,1,46.2,46.2,0,46.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,35,62.1,2096.1,2,59.888571428571424,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
0,72,79.05,5730.7,1,79.59305555555555,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,50,44.8,2230.85,0,44.617,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,64,102.1,6538.45,4,102.16328125,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1
0,69,105.1,7234.8,5,104.85217391304349,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
0,13,73.35,931.55,4,71.6576923076923,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0
0,71,61.4,4310.35,5,60.70915492957747,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1
0,20,19.7,406.95,0,20.3475,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,8,19.2,161.95,0,20.24375,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,72,116.85,8477.7,6,117.74583333333334,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
0,69,66.9,4577.9,3,66.3463768115942,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1
0,1,90.6,90.6,2,90.6,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,32,79.5,2665.0,1,83.28125,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1,2,72.6,154.3,0,77.15,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,21,74.05,1565.7,1,74.55714285714286,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,35,75.2,2576.2,0,73.60571428571428,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,67,79.7,5293.4,4,79.00597014925373,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1
0,26,80.5,2088.8,1,80.33846153846154,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
0,33,95.8,3036.75,3,92.02272727272727,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0
0,17,86.75,1410.25,2,82.95588235294117,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
0,50,19.4,1023.95,0,20.479,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,71,93.25,6669.45,3,93.93591549295775,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,23,90.15,2044.95,2,88.9108695652174,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
0,69,19.95,1399.35,0,20.280434782608694,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,20,20.65,417.5,0,20.875,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,53,46.3,2546.85,3,48.053773584905656,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,72,105.0,7578.05,4,105.25069444444445,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1
0,70,66.0,4891.5,3,69.87857142857143,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1
0,16,20.4,321.4,0,20.0875,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,4,19.95,59.25,0,14.8125,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,27,100.75,2793.55,4,103.46481481481482,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
1,45,98.7,4525.8,4,100.57333333333334,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
0,18,19.65,391.7,0,21.76111111111111,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,17,19.35,307.0,0,18.058823529411764,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,21,45.65,985.05,0,46.90714285714286,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,44.4,44.4,0,44.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,66,108.1,7238.6,4,109.67575757575759,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
0,65,25.75,1654.75,0,25.45769230769231,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,27,79.5,2180.55,1,80.76111111111112,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
0,15,26.35,378.6,0,25.240000000000002,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,10,19.95,187.75,0,18.775,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,13,18.8,251.25,0,19.326923076923077,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,52,89.25,4652.4,6,89.46923076923076,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1
0,11,96.2,1222.05,3,111.09545454545454,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
0,61,79.4,4820.55,5,79.02540983606558,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1
1,7,95.6,644.35,2,92.05,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,9,70.5,597.9,0,66.43333333333334,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,13,52.1,670.65,1,51.58846153846154,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1,11,104.05,1133.65,4,103.05909090909091,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
0,40,101.3,4113.1,3,102.82750000000001,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
0,1,80.8,80.8,1,80.8,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,1,69.95,69.95,0,69.95,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,35,85.3,2917.5,2,83.35714285714286,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,38,110.7,4428.6,5,116.54210526315791,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0
0,1,19.2,19.2,0,19.2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,58,70.1,4048.95,4,69.80948275862069,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
1,11,82.9,880.05,2,80.00454545454545,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,69,74.1,5031.0,4,72.91304347826087,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1
0,68,101.35,7110.75,4,104.56985294117646,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,54,109.55,6118.95,5,113.31388888888888,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1
0,69,59.1,4134.7,3,59.9231884057971,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
0,26,90.1,2312.55,6,88.94423076923077,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
0,72,24.15,1776.45,0,24.672916666666666,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1,17,92.55,1614.7,2,94.98235294117647,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1,8,43.35,371.4,3,46.425,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
0,14,80.9,1152.8,1,82.34285714285714,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,24,54.95,1348.5,2,56.1875,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,17,64.7,1093.1,2,64.3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
0,1,24.4,24.4,0,24.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,72,113.65,8124.2,6,112.83611111111111,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
0,23,81.85,1810.85,1,78.73260869565217,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,71,24.65,1710.15,0,24.086619718309862,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,45,85.7,3778.1,3,83.95777777777778,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,72,109.95,7852.4,5,109.0611111111111,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1
0,47,78.9,3650.35,1,77.66702127659575,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
1,12,83.8,1029.75,3,85.8125,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
0,30,94.05,2866.45,2,95.54833333333333,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
1,67,105.4,7035.6,5,105.0089552238806,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1
0,2,54.35,117.05,1,58.525,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,64,115.1,7334.05,6,114.59453125,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
0,15,20.45,330.8,0,22.053333333333335,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,41,89.2,3645.75,2,88.92073170731707,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
0,20,64.15,1274.45,3,63.722500000000004,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0
1,1,86.05,86.05,1,86.05,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,4,97.95,384.5,3,96.125,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
0,1,19.5,19.5,0,19.5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,72,59.75,4265.0,2,59.236111111111114,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,14,80.35,1058.1,1,75.57857142857142,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,17,19.15,343.45,0,20.20294117647059,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,32,91.05,2871.5,2,89.734375,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0,58,71.1,4299.2,4,74.12413793103448,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
0,72,106.1,7657.4,5,106.35277777777777,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
0,54,55.0,3092.65,1,57.2712962962963,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,52,50.95,2610.65,1,50.204807692307696,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,20,24.9,505.95,0,25.2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,40,56.6,2379.1,1,59.4775,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,18,35.2,607.3,2,33.73888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
0,29,19.8,572.2,0,19.731034482758623,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
