customer_idx,risk_segment,y_true,p_churn_original,monthly_charges,tenure,is_senior_alone,has_support,internet_fiber,contract_m2m,payment_echeck,discount_id,discount_label,p_churn_after,retention_lift,cost_annual,expected_cost,revenue_saved,roi
143,Medium Risk,0,0.4111115634441376,105.25,48.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1183444932103157,0.29276707023382187,378.9,113.66999999999999,221.85888582319018,0.951780468225479
144,Low Risk,0,0.38223057985305786,69.4,9.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.38223057985305786,0.0,0.0,0.0,0.0,0.0
145,Low Risk,0,0.01570938527584076,99.9,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.01570938527584076,0.0,0.0,0.0,0.0,0.0
146,High Risk,0,0.7105976939201355,99.15,21.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1752028465270996,0.5353948473930359,356.94,157.082,382.20767365694047,1.433172952069241
147,Low Risk,0,0.2634962499141693,64.9,10.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2634962499141693,0.0,0.0,0.0,0.0,0.0
148,Low Risk,0,0.1839849352836609,51.05,36.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.1839849352836609,0.0,0.0,0.0,0.0,0.0
149,Medium Risk,0,0.6632966995239258,51.3,7.0,1,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1868729293346405,0.4764237701892853,184.67999999999998,55.40399999999999,175.97188375711443,2.1761584679285693
150,High Risk,1,0.9217271208763123,94.9,10.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.48968490958213806,0.4320422112941742,341.64000000000004,152.49200000000002,295.20580213308335,0.9358773059116762
151,High Risk,1,0.7973586320877075,86.5,21.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.26672467589378357,0.530633956193924,311.4,143.42,330.4788279175758,1.3042729599607854
152,Medium Risk,0,0.5535672903060913,75.6,18.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09219405055046082,0.4613732397556305,272.15999999999997,81.64799999999998,251.13468186378475,2.07582159837087
153,Low Risk,0,0.11411843448877335,103.15,67.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.11411843448877335,0.0,0.0,0.0,0.0,0.0
154,Low Risk,0,0.34398049116134644,89.8,55.0,0,1,1,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.34398049116134644,0.0,0.0,0.0,0.0,0.0
155,High Risk,0,0.8397986888885498,102.6,38.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5800914168357849,0.2597072720527649,369.35999999999996,160.808,191.85095601081846,0.19304360486305702
156,Medium Risk,0,0.6151757836341858,100.55,29.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.15362970530986786,0.46154607832431793,361.98,108.59400000000001,334.1408988636732,2.076973855495453
157,Medium Risk,1,0.6457488536834717,31.05,13.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.18917548656463623,0.45657336711883545,111.78,33.534,102.07154195308686,2.0438224474589037
158,Medium Risk,1,0.6399111747741699,30.5,6.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1505802720785141,0.4893309026956558,109.80000000000001,32.940000000000005,107.45706623196601,2.262206017971038
159,Low Risk,0,0.23627826571464539,72.45,31.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.23627826571464539,0.0,0.0,0.0,0.0,0.0
160,Medium Risk,1,0.45042455196380615,19.3,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07361218333244324,0.3768123686313629,69.48,20.844,52.36184674501419,1.5120824575424192
161,Low Risk,0,0.028717176988720894,24.65,18.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.028717176988720894,0.0,0.0,0.0,0.0,0.0
162,High Risk,0,0.8883100748062134,85.2,8.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.42650163173675537,0.461808443069458,306.71999999999997,142.016,283.2917713165283,0.994787709247749
163,High Risk,0,0.8042011857032776,95.4,21.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.2885628938674927,0.5156382918357849,343.44,153.03199999999998,354.18162989616394,1.314428550212792
164,Medium Risk,0,0.6986342072486877,84.6,12.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.16596482694149017,0.5326693803071976,304.56,91.368,324.45957293272016,2.5511292020479837
165,Medium Risk,1,0.6020370721817017,87.55,36.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.13813234865665436,0.4639047235250473,315.17999999999995,94.55399999999999,292.4269815212488,2.092698156833649
166,Low Risk,1,0.3597352206707001,61.65,12.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.3597352206707001,0.0,0.0,0.0,0.0,0.0
167,Low Risk,0,0.33866339921951294,34.95,19.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.33866339921951294,0.0,0.0,0.0,0.0,0.0
168,High Risk,1,0.8812487125396729,85.65,4.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3567690849304199,0.5244796276092529,308.34000000000003,142.502,323.43609675407413,1.2696951393950549
169,Low Risk,0,0.18682444095611572,90.6,37.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.18682444095611572,0.0,0.0,0.0,0.0,0.0
170,Medium Risk,0,0.6919667720794678,43.75,9.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.21463130414485931,0.47733546793460846,157.5,47.25,150.36067239940164,2.182236452897389
171,Low Risk,0,0.16585728526115417,20.45,22.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.16585728526115417,0.0,0.0,0.0,0.0,0.0
172,Low Risk,0,0.31841880083084106,45.55,46.0,0,1,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.31841880083084106,0.0,0.0,0.0,0.0,0.0
173,Medium Risk,1,0.5858008861541748,96.05,46.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.18752317130565643,0.39827771484851837,345.78,103.734,275.4329364806414,1.6551847656567897
174,Medium Risk,0,0.6546617150306702,103.95,50.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.5823637247085571,0.07229799032211304,120.0,36.0,54.110707876682284,0.5030752187967301
175,Medium Risk,1,0.5082682371139526,91.85,17.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.0999026671051979,0.40836557000875473,330.65999999999997,99.198,270.0603187581897,1.7224371333916986
176,Low Risk,0,0.012382589280605316,24.65,67.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.012382589280605316,0.0,0.0,0.0,0.0,0.0
177,Low Risk,0,0.04917096719145775,54.65,45.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.04917096719145775,0.0,0.0,0.0,0.0,0.0
178,Low Risk,0,0.02072232775390148,111.6,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02072232775390148,0.0,0.0,0.0,0.0,0.0
179,Medium Risk,1,0.6239495277404785,70.75,2.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1502707600593567,0.4736787676811218,254.7,76.41,241.29196425676344,2.1578584512074785
180,Low Risk,0,0.02169475145637989,19.8,32.0,1,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02169475145637989,0.0,0.0,0.0,0.0,0.0
181,Low Risk,0,0.00803178921341896,24.35,71.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.00803178921341896,0.0,0.0,0.0,0.0,0.0
182,Medium Risk,1,0.5650713443756104,39.3,40.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1778583973646164,0.38721294701099396,141.48,42.443999999999996,109.56577548623085,1.5814196467399602
183,Low Risk,0,0.04449790343642235,79.15,43.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.04449790343642235,0.0,0.0,0.0,0.0,0.0
184,Medium Risk,0,0.6644746661186218,59.55,1.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1303330808877945,0.5341415852308273,214.38,64.314,229.0185460835695,2.560943901538849
185,Medium Risk,0,0.6613163948059082,70.2,11.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.15910153090953827,0.5022148638963699,252.71999999999997,75.81599999999999,253.83948080778123,2.348099092642467
186,Medium Risk,1,0.652165412902832,79.6,34.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.149545818567276,0.502619594335556,286.56,85.968,288.06134190559385,2.350797295570373
187,Low Risk,0,0.026829585433006287,24.95,34.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.026829585433006287,0.0,0.0,0.0,0.0,0.0
188,High Risk,1,0.8956612348556519,90.1,6.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3790329396724701,0.5166282951831818,324.35999999999996,147.308,335.1471076512337,1.2751453257883734
189,High Risk,1,0.934901773929596,69.95,1.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.509920060634613,0.4249817132949829,251.82,125.54599999999999,214.03779008388517,0.7048555117955585
190,Low Risk,0,0.025615716353058815,19.75,24.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.025615716353058815,0.0,0.0,0.0,0.0,0.0
191,High Risk,1,0.9270514845848083,90.85,1.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.3823831379413605,0.5446683466434479,327.06,148.118,356.2784589064121,1.405369090228143
192,High Risk,0,0.8282583355903625,70.15,3.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.26067885756492615,0.5675794780254364,252.54000000000002,125.762,286.6730427610874,1.2794885797068065
193,High Risk,1,0.8435145616531372,89.45,3.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2795747220516205,0.5639398396015167,322.02,146.606,363.1998142969608,1.477387107601059
194,High Risk,1,0.8160136938095093,45.4,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.2641245722770691,0.5518891215324402,163.44,99.032,180.40151604652402,0.8216487200755719
195,Low Risk,0,0.0446598120033741,59.9,58.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.0446598120033741,0.0,0.0,0.0,0.0,0.0
196,High Risk,0,0.7623557448387146,25.35,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.2301153838634491,0.5322403609752655,91.26,77.378,97.14451068520546,0.2554538846339458
197,Low Risk,0,0.014848274178802967,19.15,6.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.014848274178802967,0.0,0.0,0.0,0.0,0.0
198,High Risk,1,0.8655337691307068,24.8,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3956187069416046,0.4699150621891022,89.28,76.78399999999999,83.90803350448608,0.09278018212760593
199,Medium Risk,0,0.40507858991622925,55.0,20.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0660105049610138,0.33906808495521545,198.0,59.4,134.27096164226532,1.2604538997014363
200,Low Risk,0,0.039445601403713226,19.5,20.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.039445601403713226,0.0,0.0,0.0,0.0,0.0
201,High Risk,0,0.7567562460899353,84.9,40.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.27646028995513916,0.48029595613479614,305.64000000000004,141.692,293.5953120660782,1.072066962609591
202,High Risk,1,0.8323007822036743,74.35,4.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2705761790275574,0.5617246031761169,267.65999999999997,130.298,300.70241457223887,1.3078052968751543
203,Low Risk,0,0.016878405585885048,24.85,71.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.016878405585885048,0.0,0.0,0.0,0.0,0.0
204,Medium Risk,0,0.6414511203765869,44.8,4.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.189540296792984,0.4519108235836029,161.28,48.384,145.76835525512695,2.012738823890686
205,High Risk,1,0.9414122104644775,69.25,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5115126371383667,0.42989957332611084,249.29999999999998,124.78999999999999,214.34792726039885,0.7176691021748446
206,High Risk,1,0.8423993587493896,106.7,12.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.41124212741851807,0.4311572313308716,384.12,165.236,331.23223139762877,1.0046008823599506
207,Low Risk,0,0.22151686251163483,54.65,28.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.22151686251163483,0.0,0.0,0.0,0.0,0.0
208,Low Risk,0,0.12452701479196548,50.05,41.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.12452701479196548,0.0,0.0,0.0,0.0,0.0
209,High Risk,0,0.8321097493171692,75.1,14.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.32379722595214844,0.5083125233650208,270.35999999999996,131.108,274.854747633934,1.096399515162568
210,Medium Risk,1,0.4125320315361023,56.5,4.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07089711725711823,0.34163491427898407,203.39999999999998,61.01999999999999,138.9770831286907,1.2775660951932275
211,Medium Risk,0,0.444735586643219,19.4,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0814664289355278,0.3632691577076912,69.83999999999999,20.951999999999995,50.7414359486103,1.4217943847179417
212,Low Risk,0,0.10922360420227051,36.1,63.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.10922360420227051,0.0,0.0,0.0,0.0,0.0
213,Low Risk,0,0.1608601063489914,60.3,41.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.1608601063489914,0.0,0.0,0.0,0.0,0.0
214,Medium Risk,0,0.472040593624115,104.05,62.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.472040593624115,0.0,0.0,0.0,0.0,0.0
215,Low Risk,0,0.02417706325650215,19.1,61.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02417706325650215,0.0,0.0,0.0,0.0,0.0
216,Low Risk,0,0.22172394394874573,62.1,17.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.22172394394874573,0.0,0.0,0.0,0.0,0.0
217,Low Risk,0,0.027446676045656204,60.05,64.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.027446676045656204,0.0,0.0,0.0,0.0,0.0
218,High Risk,1,0.8284339904785156,96.55,37.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4094299077987671,0.41900408267974854,347.5799999999999,154.27399999999997,291.27487811565396,0.8880360794148983
219,Low Risk,0,0.04263705015182495,24.05,54.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.04263705015182495,0.0,0.0,0.0,0.0,0.0
220,Medium Risk,0,0.507219672203064,88.8,19.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07608744502067566,0.4311322271823883,319.67999999999995,95.90399999999998,275.6487007713318,1.874214847882589
221,Low Risk,0,0.2427537739276886,59.65,42.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2427537739276886,0.0,0.0,0.0,0.0,0.0
222,Low Risk,0,0.11846315115690231,54.95,35.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.11846315115690231,0.0,0.0,0.0,0.0,0.0
223,Medium Risk,0,0.4701164662837982,108.4,72.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.3585846424102783,0.1115318238735199,120.0,36.0,87.0483578968048,1.4180099415779113
224,Low Risk,0,0.05495358258485794,19.7,6.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.05495358258485794,0.0,0.0,0.0,0.0,0.0
225,Low Risk,0,0.10146895051002502,20.4,14.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.10146895051002502,0.0,0.0,0.0,0.0,0.0
226,Low Risk,0,0.024354873225092888,20.0,36.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.024354873225092888,0.0,0.0,0.0,0.0,0.0
227,Low Risk,0,0.12479268014431,40.3,47.0,0,1,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.12479268014431,0.0,0.0,0.0,0.0,0.0
228,Low Risk,0,0.3037501573562622,19.85,9.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.3037501573562622,0.0,0.0,0.0,0.0,0.0
229,Low Risk,0,0.029110459610819817,20.45,5.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.029110459610819817,0.0,0.0,0.0,0.0,0.0
230,High Risk,1,0.8506290912628174,53.5,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.3044583797454834,0.546170711517334,192.60000000000002,107.78,210.38495807647703,0.9519851370985065
231,Low Risk,0,0.30681541562080383,75.9,21.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.30681541562080383,0.0,0.0,0.0,0.0,0.0
232,High Risk,1,0.7264106869697571,94.4,4.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14733707904815674,0.5790736079216003,339.84000000000003,151.952,393.5847498321533,1.5901913093092115
233,Low Risk,0,0.059504296630620956,99.15,72.0,0,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.059504296630620956,0.0,0.0,0.0,0.0,0.0
234,High Risk,1,0.7905043959617615,85.0,30.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.27990221977233887,0.5106021761894226,306.0,141.8,312.48853182792664,1.2037273048513866
235,Medium Risk,0,0.6497345566749573,53.8,5.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.17949382960796356,0.4702407270669937,193.67999999999995,58.103999999999985,182.15244803667065,2.1349381804466248
236,High Risk,1,0.7550753951072693,74.4,3.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.18204641342163086,0.5730289816856384,267.84000000000003,130.352,306.9601649093628,1.3548558127943013
237,Medium Risk,0,0.4804857075214386,29.15,13.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.12530845403671265,0.35517725348472595,104.94,31.482,74.54460196137428,1.3678483565648398
238,Low Risk,0,0.26815614104270935,81.75,25.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.26815614104270935,0.0,0.0,0.0,0.0,0.0
239,Medium Risk,0,0.6034064888954163,104.35,31.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.20987866818904877,0.3935278207063675,375.65999999999997,112.698,295.665322253108,1.6235188047091167
240,Low Risk,0,0.02753867208957672,19.95,51.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02753867208957672,0.0,0.0,0.0,0.0,0.0
241,Medium Risk,1,0.5796655416488647,99.15,61.0,0,0,1,1,1,support_bundle,Support-Paket (-8%),0.362199991941452,0.21746554970741272,190.368,57.1104,155.2443066251278,1.718319371342659
242,Low Risk,0,0.057817455381155014,80.3,56.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.057817455381155014,0.0,0.0,0.0,0.0,0.0
243,High Risk,0,0.826603889465332,85.95,6.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.21624724566936493,0.6103566437959671,309.42,142.82600000000002,377.71310544669626,1.6445682540062467
244,Medium Risk,1,0.5958824753761292,88.3,27.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14839664101600647,0.4474858343601227,317.88,95.36399999999999,284.49359405279154,1.9832388957341511
245,Low Risk,0,0.3601864278316498,50.1,19.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.3601864278316498,0.0,0.0,0.0,0.0,0.0
246,Low Risk,0,0.09941882640123367,68.7,59.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.09941882640123367,0.0,0.0,0.0,0.0,0.0
247,Medium Risk,1,0.46386265754699707,49.55,18.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.08482722193002701,0.37903543561697006,178.38,53.513999999999996,135.22468201071024,1.526902904113134
248,High Risk,0,0.7846505641937256,88.75,22.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.25452667474746704,0.5301238894462585,319.5,145.85,338.7491653561592,1.3225859811872418
249,Medium Risk,1,0.47906559705734253,50.05,4.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09245608001947403,0.3866095170378685,180.17999999999998,54.053999999999995,139.31860555976627,1.5773967802524564
250,Medium Risk,0,0.500304639339447,64.5,3.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.08152927458286285,0.41877536475658417,232.2,69.66,194.47927939295766,1.7918357650438943
251,Low Risk,0,0.22377823293209076,99.25,58.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.22377823293209076,0.0,0.0,0.0,0.0,0.0
252,High Risk,0,0.7491726875305176,78.95,6.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.18249742686748505,0.5666752606630325,284.21999999999997,135.266,322.1208851712942,1.3813884137277235
253,Medium Risk,0,0.6939006447792053,53.95,41.0,0,0,0,1,1,support_bundle,Support-Paket (-8%),0.4668790400028229,0.22702160477638245,103.58400000000002,31.075200000000002,88.184272159338,1.8377700597047801
254,Medium Risk,0,0.46544215083122253,59.15,6.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.0777953639626503,0.38764678686857224,212.93999999999997,63.88199999999999,165.0910135915875,1.584311912457148
255,Low Risk,0,0.01016121357679367,91.15,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.01016121357679367,0.0,0.0,0.0,0.0,0.0
256,Low Risk,0,0.032345905900001526,20.45,51.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.032345905900001526,0.0,0.0,0.0,0.0,0.0
257,Low Risk,0,0.3366336524486542,89.2,35.0,0,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.3366336524486542,0.0,0.0,0.0,0.0,0.0
258,Low Risk,0,0.014258397743105888,24.65,63.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.014258397743105888,0.0,0.0,0.0,0.0,0.0
259,Low Risk,0,0.13405218720436096,59.9,28.0,0,1,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.13405218720436096,0.0,0.0,0.0,0.0,0.0
260,Low Risk,0,0.005682212300598621,63.8,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.005682212300598621,0.0,0.0,0.0,0.0,0.0
261,Low Risk,0,0.2676374018192291,81.05,64.0,0,1,1,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.2676374018192291,0.0,0.0,0.0,0.0,0.0
262,Low Risk,0,0.025747649371623993,20.5,58.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.025747649371623993,0.0,0.0,0.0,0.0,0.0
263,Low Risk,0,0.14560745656490326,54.1,36.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.14560745656490326,0.0,0.0,0.0,0.0,0.0
264,Low Risk,0,0.09126299619674683,81.5,69.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.09126299619674683,0.0,0.0,0.0,0.0,0.0
265,Low Risk,0,0.03907408192753792,19.75,24.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.03907408192753792,0.0,0.0,0.0,0.0,0.0
266,High Risk,1,0.902925431728363,95.15,11.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.4506858289241791,0.45223960280418396,342.54,152.762,309.82030708909036,1.0281241872264724
267,Medium Risk,0,0.613436758518219,49.15,13.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.19487729668617249,0.4185594618320465,176.94,53.082,148.11982235312462,1.7903964122136435
268,Medium Risk,0,0.5077374577522278,75.3,23.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07675717771053314,0.43098028004169464,271.08,81.324,233.66026862740512,1.8732018669446302
269,Low Risk,0,0.1870952546596527,19.9,8.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.1870952546596527,0.0,0.0,0.0,0.0,0.0
270,Medium Risk,0,0.6056753396987915,20.3,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.12408607453107834,0.48158926516771317,73.08,21.924,70.38908699691295,2.2105951011180878
271,Low Risk,0,0.06961363554000854,25.9,45.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06961363554000854,0.0,0.0,0.0,0.0,0.0
272,Low Risk,0,0.1572788804769516,59.45,55.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.1572788804769516,0.0,0.0,0.0,0.0,0.0
273,Medium Risk,0,0.6701637506484985,78.3,13.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.13366574048995972,0.5364980101585388,281.88,84.564,302.45611820697786,2.5766534010569258
